PK,지역,날짜,일일 확진자,누적 확진자,일일 사망자,누적 사망자,일일 완치자,누적 완치자,사망률,완치율,인구수,발생률,데이터
4337,충북,2020-04-09,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1739_pandemic_data
4338,충북,2020-04-10,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1740_pandemic_data
4339,충북,2020-04-11,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1741_pandemic_data
4340,충북,2020-04-12,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1742_pandemic_data
4341,충북,2020-04-13,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1743_pandemic_data
4342,충북,2020-04-14,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1744_pandemic_data
4343,충북,2020-04-15,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1745_pandemic_data
4344,충북,2020-04-16,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1746_pandemic_data
4345,충북,2020-04-17,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1747_pandemic_data
4346,충북,2020-04-18,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1748_pandemic_data
4347,충북,2020-04-19,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1749_pandemic_data
4348,충북,2020-04-20,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1750_pandemic_data
4349,충북,2020-04-21,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1751_pandemic_data
4350,충북,2020-04-22,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1752_pandemic_data
4351,충북,2020-04-23,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1753_pandemic_data
4352,충북,2020-04-24,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1754_pandemic_data
4353,충북,2020-04-25,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1755_pandemic_data
4354,충북,2020-04-26,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1756_pandemic_data
4355,충북,2020-04-27,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1757_pandemic_data
4356,충북,2020-04-28,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1758_pandemic_data
4357,충북,2020-04-29,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1759_pandemic_data
4358,충북,2020-04-30,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1760_pandemic_data
4359,충북,2020-05-01,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1761_pandemic_data
4360,충북,2020-05-02,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1762_pandemic_data
4361,충북,2020-05-03,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1763_pandemic_data
4362,충북,2020-05-04,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1764_pandemic_data
4363,충북,2020-05-05,0,46,0,0,0,0,0,0,1597593,2.9,COVID-1765_pandemic_data
4364,충북,2020-05-06,1,47,0,0,0,0,0,0,1597593,2.9,COVID-1766_pandemic_data
4365,충북,2020-05-07,1,48,0,0,0,0,0,0,1597593,3,COVID-1767_pandemic_data
4366,충북,2020-05-08,0,48,0,0,0,0,0,0,1597593,3,COVID-1768_pandemic_data
4367,충북,2020-05-09,2,50,0,0,0,0,0,0,1597593,3.1,COVID-1769_pandemic_data
4368,충북,2020-05-10,3,53,0,0,0,0,0,0,1597593,3.3,COVID-1770_pandemic_data
4369,충북,2020-05-11,0,53,0,0,0,0,0,0,1597593,3.3,COVID-1771_pandemic_data
4370,충북,2020-05-12,0,53,0,0,0,0,0,0,1597593,3.3,COVID-1772_pandemic_data
4371,충북,2020-05-13,3,56,0,0,0,0,0,0,1597593,3.5,COVID-1773_pandemic_data
4372,충북,2020-05-14,0,56,0,0,0,0,0,0,1597593,3.5,COVID-1774_pandemic_data
4373,충북,2020-05-15,1,57,0,0,0,0,0,0,1597593,3.6,COVID-1775_pandemic_data
4374,충북,2020-05-16,0,57,0,0,0,0,0,0,1597593,3.6,COVID-1776_pandemic_data
4375,충북,2020-05-17,3,60,0,0,0,0,0,0,1597593,3.8,COVID-1777_pandemic_data
4376,충북,2020-05-18,0,60,0,0,0,0,0,0,1597593,3.8,COVID-1778_pandemic_data
4377,충북,2020-05-19,0,60,0,0,0,0,0,0,1597593,3.8,COVID-1779_pandemic_data
4378,충북,2020-05-20,0,60,0,0,0,0,0,0,1597593,3.8,COVID-1780_pandemic_data
4379,충북,2020-05-21,0,60,0,0,0,0,0,0,1597593,3.8,COVID-1781_pandemic_data
4380,충북,2020-05-22,0,60,0,0,0,0,0,0,1597593,3.8,COVID-1782_pandemic_data
4381,충북,2020-05-23,0,60,0,0,0,0,0,0,1597593,3.8,COVID-1783_pandemic_data
4382,충북,2020-05-24,0,60,0,0,0,0,0,0,1597593,3.8,COVID-1784_pandemic_data
4383,충북,2020-05-25,1,61,0,0,0,0,0,0,1597593,3.8,COVID-1785_pandemic_data
4384,충북,2020-05-26,0,61,0,0,0,0,0,0,1597593,3.8,COVID-1786_pandemic_data
4385,충북,2020-05-27,0,61,0,0,0,0,0,0,1597593,3.8,COVID-1787_pandemic_data
4386,충북,2020-05-28,0,61,0,0,0,0,0,0,1597593,3.8,COVID-1788_pandemic_data
4387,충북,2020-05-29,0,61,0,0,0,0,0,0,1597593,3.8,COVID-1789_pandemic_data
4388,충북,2020-05-30,0,61,0,0,0,0,0,0,1597593,3.8,COVID-1790_pandemic_data
4389,충북,2020-05-31,0,61,0,0,0,0,0,0,1597593,3.8,COVID-1791_pandemic_data
4390,충북,2020-06-01,0,61,0,0,0,0,0,0,1597593,3.8,COVID-1792_pandemic_data
4391,충북,2020-06-02,0,61,0,0,0,0,0,0,1597593,3.8,COVID-1793_pandemic_data
4392,충북,2020-06-03,0,61,0,0,0,0,0,0,1597593,3.8,COVID-1794_pandemic_data
4393,충북,2020-06-04,0,61,0,0,0,0,0,0,1597593,3.8,COVID-1795_pandemic_data
4394,충북,2020-06-05,0,61,0,0,0,0,0,0,1597593,3.8,COVID-1796_pandemic_data
4395,충북,2020-06-06,1,62,0,0,0,0,0,0,1597593,3.9,COVID-1797_pandemic_data
4396,충북,2020-06-07,0,62,0,0,0,0,0,0,1597593,3.9,COVID-1798_pandemic_data
4397,충북,2020-06-08,0,62,0,0,0,0,0,0,1597593,3.9,COVID-1799_pandemic_data
4398,충북,2020-06-09,0,62,0,0,0,0,0,0,1597593,3.9,COVID-1800_pandemic_data
4399,충북,2020-06-10,0,62,0,0,0,0,0,0,1597593,3.9,COVID-1801_pandemic_data
4400,충북,2020-06-11,0,62,0,0,0,0,0,0,1597593,3.9,COVID-1802_pandemic_data
4401,충북,2020-06-12,0,62,0,0,0,0,0,0,1597593,3.9,COVID-1803_pandemic_data
4402,충북,2020-06-13,0,62,0,0,0,0,0,0,1597593,3.9,COVID-1804_pandemic_data
4403,충북,2020-06-14,0,62,0,0,0,0,0,0,1597593,3.9,COVID-1805_pandemic_data
4404,충북,2020-06-15,0,62,0,0,0,0,0,0,1597593,3.9,COVID-1806_pandemic_data
4405,충북,2020-06-16,0,62,0,0,0,0,0,0,1597593,3.9,COVID-1807_pandemic_data
4406,충북,2020-06-17,0,62,0,0,0,0,0,0,1597593,3.9,COVID-1808_pandemic_data
4407,충북,2020-06-18,0,62,0,0,0,0,0,0,1597593,3.9,COVID-1809_pandemic_data
4408,충북,2020-06-19,0,62,0,0,0,0,0,0,1597593,3.9,COVID-1810_pandemic_data
4409,충북,2020-06-20,0,62,0,0,0,0,0,0,1597593,3.9,COVID-1811_pandemic_data
4410,충북,2020-06-21,0,62,0,0,0,0,0,0,1597593,3.9,COVID-1812_pandemic_data
4411,충북,2020-06-22,1,63,0,0,0,0,0,0,1597593,3.9,COVID-1813_pandemic_data
4412,충북,2020-06-23,0,63,0,0,0,0,0,0,1597593,3.9,COVID-1814_pandemic_data
4413,충북,2020-06-24,0,63,0,0,0,0,0,0,1597593,3.9,COVID-1815_pandemic_data
4414,충북,2020-06-25,0,63,0,0,0,0,0,0,1597593,3.9,COVID-1816_pandemic_data
4415,충북,2020-06-26,1,64,0,0,0,0,0,0,1597593,4,COVID-1817_pandemic_data
4416,충북,2020-06-27,1,65,0,0,0,0,0,0,1597593,4.1,COVID-1818_pandemic_data
4417,충북,2020-06-28,0,65,0,0,0,0,0,0,1597593,4.1,COVID-1819_pandemic_data
4418,충북,2020-06-29,1,66,0,0,0,0,0,0,1597593,4.1,COVID-1820_pandemic_data
4419,충북,2020-06-30,0,66,0,0,0,0,0,0,1597593,4.1,COVID-1821_pandemic_data
4420,충북,2020-07-01,0,66,0,0,0,0,0,0,1597593,4.1,COVID-1822_pandemic_data
4421,충북,2020-07-02,0,66,0,0,0,0,0,0,1597593,4.1,COVID-1823_pandemic_data
4422,충북,2020-07-03,2,68,0,0,0,0,0,0,1597593,4.3,COVID-1824_pandemic_data
4423,충북,2020-07-04,1,69,0,0,0,0,0,0,1597593,4.3,COVID-1825_pandemic_data
4424,충북,2020-07-05,0,69,0,0,0,0,0,0,1597593,4.3,COVID-1826_pandemic_data
4425,충북,2020-07-06,0,69,0,0,0,0,0,0,1597593,4.3,COVID-1827_pandemic_data
4426,충북,2020-07-07,0,69,0,0,0,0,0,0,1597593,4.3,COVID-1828_pandemic_data
4427,충북,2020-07-08,0,69,0,0,0,0,0,0,1597593,4.3,COVID-1829_pandemic_data
4428,충북,2020-07-09,2,71,0,0,0,0,0,0,1597593,4.4,COVID-1830_pandemic_data
4429,충북,2020-07-10,0,71,0,0,0,0,0,0,1597593,4.4,COVID-1831_pandemic_data
4430,충북,2020-07-11,0,71,0,0,0,0,0,0,1597593,4.4,COVID-1832_pandemic_data
4431,충북,2020-07-12,1,72,0,0,0,0,0,0,1597593,4.5,COVID-1833_pandemic_data
4432,충북,2020-07-13,1,73,0,0,0,0,0,0,1597593,4.6,COVID-1834_pandemic_data
4433,충북,2020-07-14,0,73,0,0,0,0,0,0,1597593,4.6,COVID-1835_pandemic_data
4434,충북,2020-07-15,1,74,0,0,0,0,0,0,1597593,4.6,COVID-1836_pandemic_data
4435,충북,2020-07-16,0,74,0,0,0,0,0,0,1597593,4.6,COVID-1837_pandemic_data
4436,충북,2020-07-17,0,74,0,0,0,0,0,0,1597593,4.6,COVID-1838_pandemic_data
4437,세종,2020-01-20,0,0,0,0,0,0,0,0,345341,0,COVID-1839_pandemic_data
4438,세종,2020-01-24,0,0,0,0,0,0,0,0,345341,0,COVID-1840_pandemic_data
4439,세종,2020-01-26,0,0,0,0,0,0,0,0,345341,0,COVID-1841_pandemic_data
4440,세종,2020-01-27,0,0,0,0,0,0,0,0,345341,0,COVID-1842_pandemic_data
4441,세종,2020-01-30,0,0,0,0,0,0,0,0,345341,0,COVID-1843_pandemic_data
4442,세종,2020-01-30,0,0,0,0,0,0,0,0,345341,0,COVID-1844_pandemic_data
4443,세종,2020-01-31,0,0,0,0,0,0,0,0,345341,0,COVID-1845_pandemic_data
4444,세종,2020-02-01,0,0,0,0,0,0,0,0,345341,0,COVID-1846_pandemic_data
4445,세종,2020-02-02,0,0,0,0,0,0,0,0,345341,0,COVID-1847_pandemic_data
4446,세종,2020-02-04,0,0,0,0,0,0,0,0,345341,0,COVID-1848_pandemic_data
4447,세종,2020-02-05,0,0,0,0,0,0,0,0,345341,0,COVID-1849_pandemic_data
4448,세종,2020-02-06,0,0,0,0,0,0,0,0,345341,0,COVID-1850_pandemic_data
4449,세종,2020-02-07,0,0,0,0,0,0,0,0,345341,0,COVID-1851_pandemic_data
4450,세종,2020-02-09,0,0,0,0,0,0,0,0,345341,0,COVID-1852_pandemic_data
4451,세종,2020-02-09,0,0,0,0,0,0,0,0,345341,0,COVID-1853_pandemic_data
4452,세종,2020-02-11,0,0,0,0,0,0,0,0,345341,0,COVID-1854_pandemic_data
4453,세종,2020-02-16,0,0,0,0,0,0,0,0,345341,0,COVID-1855_pandemic_data
4454,세종,2020-02-17,0,0,0,0,0,0,0,0,345341,0,COVID-1856_pandemic_data
4455,세종,2020-02-18,0,0,0,0,0,0,0,0,345341,0,COVID-1857_pandemic_data
4456,세종,2020-02-19,0,0,0,0,0,0,0,0,345341,0,COVID-1858_pandemic_data
4457,세종,2020-02-19,0,0,0,0,0,0,0,0,345341,0,COVID-1859_pandemic_data
4458,세종,2020-02-20,0,0,0,0,0,0,0,0,345341,0,COVID-1860_pandemic_data
4459,세종,2020-02-20,0,0,0,0,0,0,0,0,345341,0,COVID-1861_pandemic_data
4460,세종,2020-02-21,0,0,0,0,0,0,0,0,345341,0,COVID-1862_pandemic_data
4461,세종,2020-02-21,0,0,0,0,0,0,0,0,345341,0,COVID-1863_pandemic_data
4462,세종,2020-02-22,1,1,0,0,0,0,0,0,345341,0.3,COVID-1864_pandemic_data
4463,세종,2020-02-22,0,1,0,0,0,0,0,0,345341,0.3,COVID-1865_pandemic_data
4464,세종,2020-02-23,0,1,0,0,0,0,0,0,345341,0.3,COVID-1866_pandemic_data
4465,세종,2020-02-23,0,1,0,0,0,0,0,0,345341,0.3,COVID-1867_pandemic_data
4466,세종,2020-02-24,0,1,0,0,0,0,0,0,345341,0.3,COVID-1868_pandemic_data
4467,세종,2020-02-24,0,1,0,0,0,0,0,0,345341,0.3,COVID-1869_pandemic_data
4468,세종,2020-02-25,0,1,0,0,0,0,0,0,345341,0.3,COVID-1870_pandemic_data
4469,세종,2020-02-25,0,1,0,0,0,0,0,0,345341,0.3,COVID-1871_pandemic_data
4470,세종,2020-02-26,0,1,0,0,0,0,0,0,345341,0.3,COVID-1872_pandemic_data
4471,세종,2020-02-26,0,1,0,0,0,0,0,0,345341,0.3,COVID-1873_pandemic_data
4472,세종,2020-02-27,0,1,0,0,0,0,0,0,345341,0.3,COVID-1874_pandemic_data
4473,세종,2020-02-27,0,1,0,0,0,0,0,0,345341,0.3,COVID-1875_pandemic_data
4474,세종,2020-02-28,0,1,0,0,0,0,0,0,345341,0.3,COVID-1876_pandemic_data
4475,세종,2020-02-28,0,1,0,0,0,0,0,0,345341,0.3,COVID-1877_pandemic_data
4476,세종,2020-02-29,0,1,0,0,0,0,0,0,345341,0.3,COVID-1878_pandemic_data
4477,세종,2020-02-29,0,1,0,0,0,0,0,0,345341,0.3,COVID-1879_pandemic_data
4478,세종,2020-03-01,0,1,0,0,0,0,0,0,345341,0.3,COVID-1880_pandemic_data
4479,세종,2020-03-01,0,1,0,0,0,0,0,0,345341,0.3,COVID-1881_pandemic_data
4480,세종,2020-03-01,0,1,0,0,0,0,0,0,345341,0.3,COVID-1882_pandemic_data
4481,세종,2020-03-02,0,1,0,0,0,0,0,0,345341,0.3,COVID-1883_pandemic_data
4482,세종,2020-03-03,0,1,0,0,0,0,0,0,345341,0.3,COVID-1884_pandemic_data
4483,세종,2020-03-04,0,1,0,0,0,0,0,0,345341,0.3,COVID-1885_pandemic_data
4484,세종,2020-03-05,0,1,0,0,0,0,0,0,345341,0.3,COVID-1886_pandemic_data
4485,세종,2020-03-06,1,2,0,0,0,0,0,0,345341,0.6,COVID-1887_pandemic_data
4486,세종,2020-03-07,6,8,0,0,0,0,0,0,345341,2.3,COVID-1888_pandemic_data
4487,세종,2020-03-08,4,12,0,0,0,0,0,0,345341,3.5,COVID-1889_pandemic_data
4488,세종,2020-03-09,2,14,0,0,0,0,0,0,345341,4.1,COVID-1890_pandemic_data
4489,세종,2020-03-10,2,16,0,0,0,0,0,0,345341,4.6,COVID-1891_pandemic_data
4490,세종,2020-03-11,5,21,0,0,0,0,0,0,345341,6.1,COVID-1892_pandemic_data
4491,세종,2020-03-12,17,38,0,0,0,0,0,0,345341,11,COVID-1893_pandemic_data
4492,세종,2020-03-13,6,44,0,0,0,0,0,0,345341,12.7,COVID-1894_pandemic_data
4493,세종,2020-03-14,1,45,0,0,0,0,0,0,345341,13,COVID-1895_pandemic_data
4494,세종,2020-03-15,1,46,0,0,0,0,0,0,345341,13.3,COVID-1896_pandemic_data
4495,세종,2020-03-16,0,46,0,0,0,0,0,0,345341,13.3,COVID-1897_pandemic_data
4496,세종,2020-03-17,1,47,0,0,0,0,0,0,345341,13.6,COVID-1898_pandemic_data
4497,세종,2020-03-18,0,47,0,0,0,0,0,0,345341,13.6,COVID-1899_pandemic_data
4498,세종,2020-03-19,0,47,0,0,0,0,0,0,345341,13.6,COVID-1900_pandemic_data
4499,세종,2020-03-20,0,47,0,0,0,0,0,0,345341,13.6,COVID-1901_pandemic_data
4500,세종,2020-03-21,0,47,0,0,0,0,0,0,345341,13.6,COVID-1902_pandemic_data
4501,세종,2020-03-22,1,48,0,0,0,0,0,0,345341,13.9,COVID-1903_pandemic_data
4502,세종,2020-03-23,0,48,0,0,0,0,0,0,345341,13.9,COVID-1904_pandemic_data
4503,세종,2020-03-24,2,50,0,0,0,0,0,0,345341,14.5,COVID-1905_pandemic_data
4504,세종,2020-03-25,0,50,0,0,0,0,0,0,345341,14.5,COVID-1906_pandemic_data
4505,세종,2020-03-26,0,50,0,0,0,0,0,0,345341,14.5,COVID-1907_pandemic_data
4506,세종,2020-03-27,0,50,0,0,0,0,0,0,345341,14.5,COVID-1908_pandemic_data
4507,세종,2020-03-28,2,52,0,0,0,0,0,0,345341,15.1,COVID-1909_pandemic_data
4508,세종,2020-03-29,0,52,0,0,0,0,0,0,345341,15.1,COVID-1910_pandemic_data
4509,세종,2020-03-30,0,52,0,0,0,0,0,0,345341,15.1,COVID-1911_pandemic_data
4510,세종,2020-03-31,0,52,0,0,0,0,0,0,345341,15.1,COVID-1912_pandemic_data
4511,세종,2020-04-01,0,52,0,0,0,0,0,0,345341,15.1,COVID-1913_pandemic_data
4512,세종,2020-04-02,0,52,0,0,0,0,0,0,345341,15.1,COVID-1914_pandemic_data
4513,세종,2020-04-03,0,52,0,0,0,0,0,0,345341,15.1,COVID-1915_pandemic_data
4514,세종,2020-04-04,0,52,0,0,0,0,0,0,345341,15.1,COVID-1916_pandemic_data
4515,세종,2020-04-05,0,52,0,0,0,0,0,0,345341,15.1,COVID-1917_pandemic_data
4516,세종,2020-04-06,0,52,0,0,0,0,0,0,345341,15.1,COVID-1918_pandemic_data
4517,세종,2020-04-07,0,52,0,0,0,0,0,0,345341,15.1,COVID-1919_pandemic_data
4518,세종,2020-04-08,0,52,0,0,0,0,0,0,345341,15.1,COVID-1920_pandemic_data
4519,세종,2020-04-09,0,52,0,0,0,0,0,0,345341,15.1,COVID-1921_pandemic_data
4520,세종,2020-04-10,0,52,0,0,0,0,0,0,345341,15.1,COVID-1922_pandemic_data
4521,세종,2020-04-11,0,52,0,0,0,0,0,0,345341,15.1,COVID-1923_pandemic_data
4522,세종,2020-04-12,0,52,0,0,0,0,0,0,345341,15.1,COVID-1924_pandemic_data
4523,세종,2020-04-13,0,52,0,0,0,0,0,0,345341,15.1,COVID-1925_pandemic_data
4524,세종,2020-04-14,0,52,0,0,0,0,0,0,345341,15.1,COVID-1926_pandemic_data
4525,세종,2020-04-15,0,52,0,0,0,0,0,0,345341,15.1,COVID-1927_pandemic_data
4526,세종,2020-04-16,0,52,0,0,0,0,0,0,345341,15.1,COVID-1928_pandemic_data
4527,세종,2020-04-17,0,52,0,0,0,0,0,0,345341,15.1,COVID-1929_pandemic_data
4528,세종,2020-04-18,0,52,0,0,0,0,0,0,345341,15.1,COVID-1930_pandemic_data
4529,세종,2020-04-19,0,52,0,0,0,0,0,0,345341,15.1,COVID-1931_pandemic_data
4530,세종,2020-04-20,0,52,0,0,0,0,0,0,345341,15.1,COVID-1932_pandemic_data
4531,세종,2020-04-21,0,52,0,0,0,0,0,0,345341,15.1,COVID-1933_pandemic_data
4532,세종,2020-04-22,0,52,0,0,0,0,0,0,345341,15.1,COVID-1934_pandemic_data
4533,세종,2020-04-23,0,52,0,0,0,0,0,0,345341,15.1,COVID-1935_pandemic_data
4534,세종,2020-04-24,0,52,0,0,0,0,0,0,345341,15.1,COVID-1936_pandemic_data
4535,세종,2020-04-25,0,52,0,0,0,0,0,0,345341,15.1,COVID-1937_pandemic_data
4536,세종,2020-04-26,0,52,0,0,0,0,0,0,345341,15.1,COVID-1938_pandemic_data
4537,세종,2020-04-27,0,52,0,0,0,0,0,0,345341,15.1,COVID-1939_pandemic_data
4538,세종,2020-04-28,0,52,0,0,0,0,0,0,345341,15.1,COVID-1940_pandemic_data
4539,세종,2020-04-29,0,52,0,0,0,0,0,0,345341,15.1,COVID-1941_pandemic_data
4540,세종,2020-04-30,0,52,0,0,0,0,0,0,345341,15.1,COVID-1942_pandemic_data
4541,세종,2020-05-01,0,52,0,0,0,0,0,0,345341,15.1,COVID-1943_pandemic_data
4542,세종,2020-05-02,0,52,0,0,0,0,0,0,345341,15.1,COVID-1944_pandemic_data
4543,세종,2020-05-03,0,52,0,0,0,0,0,0,345341,15.1,COVID-1945_pandemic_data
4544,세종,2020-05-04,0,52,0,0,0,0,0,0,345341,15.1,COVID-1946_pandemic_data
4545,세종,2020-05-05,0,52,0,0,0,0,0,0,345341,15.1,COVID-1947_pandemic_data
4546,세종,2020-05-06,0,52,0,0,0,0,0,0,345341,15.1,COVID-1948_pandemic_data
4547,세종,2020-05-07,0,52,0,0,0,0,0,0,345341,15.1,COVID-1949_pandemic_data
4548,세종,2020-05-08,0,52,0,0,0,0,0,0,345341,15.1,COVID-1950_pandemic_data
4549,세종,2020-05-09,0,52,0,0,0,0,0,0,345341,15.1,COVID-1951_pandemic_data
4550,세종,2020-05-10,1,53,0,0,0,0,0,0,345341,15.3,COVID-1952_pandemic_data
4551,세종,2020-05-11,0,53,0,0,0,0,0,0,345341,15.3,COVID-1953_pandemic_data
4552,세종,2020-05-12,0,53,0,0,0,0,0,0,345341,15.3,COVID-1954_pandemic_data
4553,세종,2020-05-13,0,53,0,0,0,0,0,0,345341,15.3,COVID-1955_pandemic_data
4554,세종,2020-05-14,0,53,0,0,0,0,0,0,345341,15.3,COVID-1956_pandemic_data
4555,세종,2020-05-15,0,53,0,0,0,0,0,0,345341,15.3,COVID-1957_pandemic_data
4556,세종,2020-05-16,0,53,0,0,0,0,0,0,345341,15.3,COVID-1958_pandemic_data
4557,세종,2020-05-17,0,53,0,0,0,0,0,0,345341,15.3,COVID-1959_pandemic_data
4558,세종,2020-05-18,0,53,0,0,0,0,0,0,345341,15.3,COVID-1960_pandemic_data
4559,세종,2020-05-19,0,53,0,0,0,0,0,0,345341,15.3,COVID-1961_pandemic_data
4560,세종,2020-05-20,0,53,0,0,0,0,0,0,345341,15.3,COVID-1962_pandemic_data
4561,세종,2020-05-21,0,53,0,0,0,0,0,0,345341,15.3,COVID-1963_pandemic_data
4562,세종,2020-05-22,0,53,0,0,0,0,0,0,345341,15.3,COVID-1964_pandemic_data
4563,세종,2020-05-23,0,53,0,0,0,0,0,0,345341,15.3,COVID-1965_pandemic_data
4564,세종,2020-05-24,0,53,0,0,0,0,0,0,345341,15.3,COVID-1966_pandemic_data
4565,세종,2020-05-25,0,53,0,0,0,0,0,0,345341,15.3,COVID-1967_pandemic_data
4566,세종,2020-05-26,0,53,0,0,0,0,0,0,345341,15.3,COVID-1968_pandemic_data
4567,세종,2020-05-27,0,53,0,0,0,0,0,0,345341,15.3,COVID-1969_pandemic_data
4568,세종,2020-05-28,0,53,0,0,0,0,0,0,345341,15.3,COVID-1970_pandemic_data
4569,세종,2020-05-29,0,53,0,0,0,0,0,0,345341,15.3,COVID-1971_pandemic_data
4570,세종,2020-05-30,0,53,0,0,0,0,0,0,345341,15.3,COVID-1972_pandemic_data
4571,세종,2020-05-31,0,53,0,0,0,0,0,0,345341,15.3,COVID-1973_pandemic_data
4572,세종,2020-06-01,0,53,0,0,0,0,0,0,345341,15.3,COVID-1974_pandemic_data
4573,세종,2020-06-02,0,53,0,0,0,0,0,0,345341,15.3,COVID-1975_pandemic_data
4574,세종,2020-06-03,0,53,0,0,0,0,0,0,345341,15.3,COVID-1976_pandemic_data
4575,세종,2020-06-04,0,53,0,0,0,0,0,0,345341,15.3,COVID-1977_pandemic_data
4576,세종,2020-06-05,0,53,0,0,0,0,0,0,345341,15.3,COVID-1978_pandemic_data
4577,세종,2020-06-06,0,53,0,0,0,0,0,0,345341,15.3,COVID-1979_pandemic_data
4578,세종,2020-06-07,0,53,0,0,0,0,0,0,345341,15.3,COVID-1980_pandemic_data
4579,세종,2020-06-08,0,53,0,0,0,0,0,0,345341,15.3,COVID-1981_pandemic_data
4580,세종,2020-06-09,0,53,0,0,0,0,0,0,345341,15.3,COVID-1982_pandemic_data
4581,세종,2020-06-10,0,53,0,0,0,0,0,0,345341,15.3,COVID-1983_pandemic_data
4582,세종,2020-06-11,0,53,0,0,0,0,0,0,345341,15.3,COVID-1984_pandemic_data
4583,세종,2020-06-12,0,53,0,0,0,0,0,0,345341,15.3,COVID-1985_pandemic_data
4584,세종,2020-06-13,0,53,0,0,0,0,0,0,345341,15.3,COVID-1986_pandemic_data
4585,세종,2020-06-14,0,53,0,0,0,0,0,0,345341,15.3,COVID-1987_pandemic_data
4586,세종,2020-06-15,0,53,0,0,0,0,0,0,345341,15.3,COVID-1988_pandemic_data
4587,세종,2020-06-16,0,53,0,0,0,0,0,0,345341,15.3,COVID-1989_pandemic_data
4588,세종,2020-06-17,1,54,0,0,0,0,0,0,345341,15.6,COVID-1990_pandemic_data
4589,세종,2020-06-18,0,54,0,0,0,0,0,0,345341,15.6,COVID-1991_pandemic_data
4590,세종,2020-06-19,0,54,0,0,0,0,0,0,345341,15.6,COVID-1992_pandemic_data
4591,세종,2020-06-20,1,55,0,0,0,0,0,0,345341,15.9,COVID-1993_pandemic_data
4592,세종,2020-06-21,0,55,0,0,0,0,0,0,345341,15.9,COVID-1994_pandemic_data
4593,세종,2020-06-22,0,55,0,0,0,0,0,0,345341,15.9,COVID-1995_pandemic_data
4594,세종,2020-06-23,0,55,0,0,0,0,0,0,345341,15.9,COVID-1996_pandemic_data
4595,세종,2020-06-24,0,55,0,0,0,0,0,0,345341,15.9,COVID-1997_pandemic_data
4596,세종,2020-06-25,0,55,0,0,0,0,0,0,345341,15.9,COVID-1998_pandemic_data
4597,세종,2020-06-26,0,55,0,0,0,0,0,0,345341,15.9,COVID-1999_pandemic_data
4598,세종,2020-06-27,0,55,0,0,0,0,0,0,345341,15.9,COVID-2000_pandemic_data
4599,세종,2020-06-28,0,55,0,0,0,0,0,0,345341,15.9,COVID-2001_pandemic_data
4600,세종,2020-06-29,1,56,0,0,0,0,0,0,345341,16.2,COVID-2002_pandemic_data
4601,세종,2020-06-30,0,56,0,0,0,0,0,0,345341,16.2,COVID-2003_pandemic_data
4602,세종,2020-07-01,0,56,0,0,0,0,0,0,345341,16.2,COVID-2004_pandemic_data
4603,세종,2020-07-02,0,56,0,0,0,0,0,0,345341,16.2,COVID-2005_pandemic_data
4604,세종,2020-07-03,0,56,0,0,0,0,0,0,345341,16.2,COVID-2006_pandemic_data
4605,세종,2020-07-04,0,56,0,0,0,0,0,0,345341,16.2,COVID-2007_pandemic_data
4606,세종,2020-07-05,0,56,0,0,0,0,0,0,345341,16.2,COVID-2008_pandemic_data
4607,세종,2020-07-06,0,56,0,0,0,0,0,0,345341,16.2,COVID-2009_pandemic_data
4608,세종,2020-07-07,0,56,0,0,0,0,0,0,345341,16.2,COVID-2010_pandemic_data
4609,세종,2020-07-08,0,56,0,0,0,0,0,0,345341,16.2,COVID-2011_pandemic_data
4610,세종,2020-07-09,0,56,0,0,0,0,0,0,345341,16.2,COVID-2012_pandemic_data
4611,세종,2020-07-10,0,56,0,0,0,0,0,0,345341,16.2,COVID-2013_pandemic_data
4612,세종,2020-07-11,0,56,0,0,0,0,0,0,345341,16.2,COVID-2014_pandemic_data
4613,세종,2020-07-12,0,56,0,0,0,0,0,0,345341,16.2,COVID-2015_pandemic_data
