PK,국가코드,날짜,일일 확진자,누적 확진자,일일 사망자,누적 사망자,일일 완치자,누적 완치자,사망률,완치율,인구수,발생률,사이트
39221,VEN,2020-05-16,4,459,0,10,,,2.178649237,,28435943,16.14154312,ourworldindata.org
39220,VEN,2020-05-17,45,504,0,10,,,1.984126984,,28435943,17.72404734,ourworldindata.org
39219,VEN,2020-05-18,37,541,0,10,,,1.848428835,,28435943,19.02521749,ourworldindata.org
39218,VEN,2020-05-19,77,618,0,10,,,1.618122977,,28435943,21.73305805,ourworldindata.org
39217,VEN,2020-05-20,131,749,0,10,,,1.335113485,,28435943,26.33990369,ourworldindata.org
39216,VEN,2020-05-21,75,824,0,10,,,1.213592233,,28435943,28.97741074,ourworldindata.org
39215,VEN,2020-05-22,58,882,0,10,,,1.133786848,,28435943,31.01708285,ourworldindata.org
39214,VEN,2020-05-23,62,944,0,10,,,1.059322034,,28435943,33.19742201,ourworldindata.org
39213,VEN,2020-05-24,0,944,0,10,,,1.059322034,,28435943,33.19742201,ourworldindata.org
39212,VEN,2020-05-25,177,1121,0,10,,,0.89206066,,28435943,39.42193864,ourworldindata.org
39211,VEN,2020-05-26,56,1177,0,10,,,0.849617672,,28435943,41.39127723,ourworldindata.org
39210,VEN,2020-05-27,34,1211,1,11,,,0.908340215,,28435943,42.58694709,ourworldindata.org
39209,VEN,2020-05-28,34,1245,0,11,,,0.883534137,,28435943,43.78261695,ourworldindata.org
39208,VEN,2020-05-29,82,1327,0,11,,,0.828937453,,28435943,46.66629132,ourworldindata.org
39207,VEN,2020-05-30,42,1369,3,14,,,1.022644266,,28435943,48.14329527,ourworldindata.org
39206,VEN,2020-05-31,90,1459,0,14,,,0.959561343,,28435943,51.30830372,ourworldindata.org
39205,VEN,2020-06-01,51,1510,0,14,,,0.927152318,,28435943,53.10180851,ourworldindata.org
39204,VEN,2020-06-02,152,1662,3,17,,,1.022864019,,28435943,58.44715612,ourworldindata.org
39203,VEN,2020-06-03,157,1819,1,18,,,0.9895547,,28435943,63.96833754,ourworldindata.org
39202,VEN,2020-06-04,133,1952,2,20,,,1.024590164,,28435943,68.6455167,ourworldindata.org
39201,VEN,2020-06-05,135,2087,0,20,,,0.958313368,,28435943,73.39302938,ourworldindata.org
39200,VEN,2020-06-06,58,2145,0,20,,,0.932400932,,28435943,75.43270149,ourworldindata.org
39199,VEN,2020-06-07,171,2316,2,22,,,0.949913644,,28435943,81.44621756,ourworldindata.org
39198,VEN,2020-06-08,61,2377,0,22,,,0.92553639,,28435943,83.59138995,ourworldindata.org
39197,VEN,2020-06-09,96,2473,0,22,,,0.889607764,,28435943,86.96739897,ourworldindata.org
39196,VEN,2020-06-10,159,2632,1,23,,,0.873860182,,28435943,92.55891391,ourworldindata.org
39195,VEN,2020-06-11,106,2738,0,23,,,0.840029218,,28435943,96.28659053,ourworldindata.org
39194,VEN,2020-06-12,76,2814,0,23,,,0.817341862,,28435943,98.95926434,ourworldindata.org
39193,VEN,2020-06-13,65,2879,0,23,,,0.798888503,,28435943,101.2451038,ourworldindata.org
39192,VEN,2020-06-14,25,2904,1,24,,,0.826446281,,28435943,102.1242728,ourworldindata.org
39191,VEN,2020-06-15,74,2978,1,25,,,0.83948959,,28435943,104.7266131,ourworldindata.org
39190,VEN,2020-06-16,84,3062,1,26,,,0.849118223,,28435943,107.680621,ourworldindata.org
39189,VEN,2020-06-17,88,3150,1,27,,,0.857142857,,28435943,110.7752959,ourworldindata.org
39188,VEN,2020-06-18,,,,,,,0,,28435943,0,ourworldindata.org
39187,VEN,2020-06-19,334,3484,1,28,,,0.803673938,,28435943,122.5209939,ourworldindata.org
39186,VEN,2020-06-20,107,3591,2,30,,,0.835421888,,28435943,126.2838373,ourworldindata.org
39185,VEN,2020-06-21,199,3790,3,33,,,0.870712401,,28435943,133.2820227,ourworldindata.org
39184,VEN,2020-06-22,128,3918,0,33,,,0.842266462,,28435943,137.783368,ourworldindata.org
39183,VEN,2020-06-23,130,4048,2,35,,,0.864624506,,28435943,142.3550469,ourworldindata.org
39182,VEN,2020-06-24,138,4186,0,35,,,0.836120401,,28435943,147.2080599,ourworldindata.org
39181,VEN,2020-06-25,179,4365,3,38,,,0.870561283,,28435943,153.50291,ourworldindata.org
39180,VEN,2020-06-26,198,4563,1,39,,,0.854700855,,28435943,160.4659286,ourworldindata.org
39179,VEN,2020-06-27,216,4779,2,41,,,0.857920067,,28435943,168.0619489,ourworldindata.org
39178,VEN,2020-06-28,351,5130,1,42,,,0.81871345,,28435943,180.4054819,ourworldindata.org
39177,VEN,2020-06-29,167,5297,2,44,,,0.830658864,,28435943,186.2783309,ourworldindata.org
39176,VEN,2020-06-30,233,5530,4,48,,,0.867992767,,28435943,194.4721861,ourworldindata.org
39175,VEN,2020-07-01,302,5832,3,51,,,0.874485597,,28435943,205.0925478,ourworldindata.org
39174,VEN,2020-07-02,230,6062,3,54,,,0.890795117,,28435943,213.1809028,ourworldindata.org
39173,VEN,2020-07-03,211,6273,3,57,,,0.908656145,,28435943,220.6010893,ourworldindata.org
39172,VEN,2020-07-04,264,6537,2,59,,,0.902554689,,28435943,229.8851141,ourworldindata.org
39171,VEN,2020-07-05,213,6750,3,62,,,0.918518519,,28435943,237.3756341,ourworldindata.org
39170,VEN,2020-07-06,419,7169,2,64,,,0.892732599,,28435943,252.1105068,ourworldindata.org
39169,VEN,2020-07-07,242,7411,4,68,,,0.917554986,,28435943,260.6208628,ourworldindata.org
39168,VEN,2020-07-08,282,7693,3,71,,,0.922916937,,28435943,270.5378893,ourworldindata.org
39167,VEN,2020-07-09,317,8010,4,75,,,0.936329588,,28435943,281.6857524,ourworldindata.org
39166,VEN,2020-07-10,362,8372,5,80,,,0.955566173,,28435943,294.4161198,ourworldindata.org
39165,VEN,2020-07-11,431,8803,3,83,,,0.942860389,,28435943,309.5729936,ourworldindata.org
39164,VEN,2020-07-12,375,9178,2,85,,,0.926127697,,28435943,322.7605288,ourworldindata.org
39163,VEN,2020-07-13,287,9465,4,89,,,0.940306392,,28435943,332.8533891,ourworldindata.org
39162,VEN,2020-07-14,242,9707,4,93,,,0.958071495,,28435943,341.3637452,ourworldindata.org
39161,VEN,2020-07-15,303,10010,3,96,,,0.959040959,,28435943,352.0192736,ourworldindata.org
39160,VEN,2020-07-16,418,10428,4,100,,,0.958956655,,28435943,366.7189796,ourworldindata.org
39159,VEN,2020-07-17,426,10854,4,104,,,0.958172102,,28435943,381.7000196,ourworldindata.org
39158,VEN,2020-07-18,337,11191,3,107,,,0.956125458,,28435943,393.5512179,ourworldindata.org
39157,VEN,2020-07-19,292,11483,3,110,,,0.957937821,,28435943,403.819912,ourworldindata.org
39156,VEN,2020-07-20,408,11891,2,112,,,0.941888823,,28435943,418.1679503,ourworldindata.org
39155,VEN,2020-07-21,443,12334,4,116,,,0.940489703,,28435943,433.7468253,ourworldindata.org
39154,VEN,2020-07-22,440,12774,4,120,,,0.939408173,,28435943,449.2201999,ourworldindata.org
39153,VEN,2020-07-23,0,12774,0,120,,,0.939408173,,28435943,449.2201999,ourworldindata.org
39152,VEN,2020-07-24,839,13613,9,129,,,0.947623595,,28435943,478.7251121,ourworldindata.org
39151,VEN,2020-07-25,650,14263,5,134,,,0.939493795,,28435943,501.5835065,ourworldindata.org
39150,VEN,2020-07-26,0,14263,0,134,,,0.939493795,,28435943,501.5835065,ourworldindata.org
39149,VEN,2020-07-27,1200,15463,8,142,,,0.918321154,,28435943,543.7836192,ourworldindata.org
39148,VEN,2020-07-28,525,15988,4,146,,,0.913184889,,28435943,562.2461685,ourworldindata.org
39147,VEN,2020-07-29,583,16571,5,151,,,0.911230463,,28435943,582.74839,ourworldindata.org
39146,VEN,2020-07-30,0,16571,0,151,,,0.911230463,,28435943,582.74839,ourworldindata.org
39145,VEN,2020-07-31,1288,17859,7,158,,,0.88470799,,28435943,628.0431776,ourworldindata.org
39144,VEN,2020-08-01,715,18574,6,164,,,0.882954668,,28435943,653.1874114,ourworldindata.org
39143,VEN,2020-08-02,869,19443,5,169,,,0.869207427,,28435943,683.7473264,ourworldindata.org
39142,VEN,2020-08-03,763,20206,5,174,,,0.861130357,,28435943,710.5795647,ourworldindata.org
39141,VEN,2020-08-04,0,20206,0,174,,,0.861130357,,28435943,710.5795647,ourworldindata.org
39140,VEN,2020-08-05,1232,21438,13,187,,,0.872282862,,28435943,753.9050138,ourworldindata.org
39139,VEN,2020-08-06,861,22299,8,195,,,0.874478676,,28435943,784.1835947,ourworldindata.org
39138,VEN,2020-08-07,981,23280,7,202,,,0.867697595,,28435943,818.6821868,ourworldindata.org
39137,VEN,2020-08-08,886,24166,6,208,,,0.860713399,,28435943,849.8399367,ourworldindata.org
39136,VEN,2020-08-09,0,24166,0,208,,,0.860713399,,28435943,849.8399367,ourworldindata.org
39135,VEN,2020-08-10,1639,25805,15,223,,,0.86417361,,28435943,907.4782574,ourworldindata.org
39134,VEN,2020-08-11,0,25805,0,223,,,0.86417361,,28435943,907.4782574,ourworldindata.org
39133,VEN,2020-08-12,2133,27938,15,238,,,0.85188632,,28435943,982.4889577,ourworldindata.org
39132,VEN,2020-08-13,1150,29088,9,247,,,0.849147415,,28435943,1022.930732,ourworldindata.org
39131,VEN,2020-08-14,1281,30369,12,259,,,0.85284336,,28435943,1067.979353,ourworldindata.org
39130,VEN,2020-08-15,1012,31381,7,266,,,0.847646665,,28435943,1103.568114,ourworldindata.org
39129,VEN,2020-08-16,1226,32607,10,276,,,0.846444015,,28435943,1146.682563,ourworldindata.org
39128,VEN,2020-08-17,1148,33755,5,281,,,0.832469264,,28435943,1187.054004,ourworldindata.org
39127,VEN,2020-08-18,1047,34802,7,288,,,0.827538647,,28435943,1223.873603,ourworldindata.org
39126,VEN,2020-08-19,895,35697,9,297,,,0.832002689,,28435943,1255.347853,ourworldindata.org
39125,VEN,2020-08-20,1171,36868,6,303,,,0.821850928,,28435943,1296.52813,ourworldindata.org
39124,VEN,2020-08-21,699,37567,8,311,,,0.827854234,,28435943,1321.109696,ourworldindata.org
39123,VEN,2020-08-22,621,38188,6,317,,,0.830103697,,28435943,1342.948254,ourworldindata.org
39122,VEN,2020-08-23,769,38957,6,323,,,0.829119285,,28435943,1369.991493,ourworldindata.org
39121,VEN,2020-08-24,607,39564,6,329,,,0.831564048,,28435943,1391.337716,ourworldindata.org
39120,VEN,2020-08-25,774,40338,8,337,,,0.835440528,,28435943,1418.556789,ourworldindata.org
39119,VEN,2020-08-26,820,41158,6,343,,,0.833373828,,28435943,1447.393533,ourworldindata.org
39118,VEN,2020-08-27,0,41158,0,343,,,0.833373828,,28435943,1447.393533,ourworldindata.org
39117,VEN,2020-08-28,1740,42898,15,358,,,0.834537741,,28435943,1508.583696,ourworldindata.org
39116,VEN,2020-08-29,981,43879,0,358,,,0.815880034,,28435943,1543.082288,ourworldindata.org
39115,VEN,2020-08-30,1067,44946,17,375,,,0.834334535,,28435943,1580.605222,ourworldindata.org
39114,VEN,2020-08-31,922,45868,6,381,,,0.830644458,,28435943,1613.028975,ourworldindata.org
39441,VGB,2020-03-27,2,2,0,0,,,0,,30237,66.14412806,ourworldindata.org
39440,VGB,2020-03-28,0,2,0,0,,,0,,30237,66.14412806,ourworldindata.org
39439,VGB,2020-03-29,0,2,0,0,,,0,,30237,66.14412806,ourworldindata.org
39438,VGB,2020-03-30,0,2,0,0,,,0,,30237,66.14412806,ourworldindata.org
39437,VGB,2020-03-31,1,3,0,0,,,0,,30237,99.21619208,ourworldindata.org
39436,VGB,2020-04-01,0,3,0,0,,,0,,30237,99.21619208,ourworldindata.org
39435,VGB,2020-04-02,0,3,0,0,,,0,,30237,99.21619208,ourworldindata.org
39434,VGB,2020-04-03,0,3,0,0,,,0,,30237,99.21619208,ourworldindata.org
39433,VGB,2020-04-04,0,3,0,0,,,0,,30237,99.21619208,ourworldindata.org
39432,VGB,2020-04-05,0,3,0,0,,,0,,30237,99.21619208,ourworldindata.org
39431,VGB,2020-04-06,0,3,0,0,,,0,,30237,99.21619208,ourworldindata.org
39430,VGB,2020-04-07,0,3,0,0,,,0,,30237,99.21619208,ourworldindata.org
39429,VGB,2020-04-08,0,3,0,0,,,0,,30237,99.21619208,ourworldindata.org
39428,VGB,2020-04-09,0,3,0,0,,,0,,30237,99.21619208,ourworldindata.org
39427,VGB,2020-04-10,0,3,0,0,,,0,,30237,99.21619208,ourworldindata.org
39426,VGB,2020-04-11,0,3,0,0,,,0,,30237,99.21619208,ourworldindata.org
39425,VGB,2020-04-12,0,3,0,0,,,0,,30237,99.21619208,ourworldindata.org
39424,VGB,2020-04-13,0,3,0,0,,,0,,30237,99.21619208,ourworldindata.org
39423,VGB,2020-04-14,0,3,0,0,,,0,,30237,99.21619208,ourworldindata.org
39422,VGB,2020-04-15,0,3,0,0,,,0,,30237,99.21619208,ourworldindata.org
39421,VGB,2020-04-16,0,3,0,0,,,0,,30237,99.21619208,ourworldindata.org
39420,VGB,2020-04-17,0,3,0,0,,,0,,30237,99.21619208,ourworldindata.org
39419,VGB,2020-04-18,0,3,0,0,,,0,,30237,99.21619208,ourworldindata.org
39418,VGB,2020-04-19,0,3,0,0,,,0,,30237,99.21619208,ourworldindata.org
39417,VGB,2020-04-20,1,4,1,1,,,25,,30237,132.2882561,ourworldindata.org
39416,VGB,2020-04-21,1,5,0,1,,,20,,30237,165.3603201,ourworldindata.org
39415,VGB,2020-04-22,0,5,0,1,,,20,,30237,165.3603201,ourworldindata.org
39414,VGB,2020-04-23,0,5,0,1,,,20,,30237,165.3603201,ourworldindata.org
39413,VGB,2020-04-24,0,5,0,1,,,20,,30237,165.3603201,ourworldindata.org
39412,VGB,2020-04-25,1,6,0,1,,,16.66666667,,30237,198.4323842,ourworldindata.org
39411,VGB,2020-04-26,0,6,0,1,,,16.66666667,,30237,198.4323842,ourworldindata.org
39410,VGB,2020-04-27,0,6,0,1,,,16.66666667,,30237,198.4323842,ourworldindata.org
39409,VGB,2020-04-28,0,6,0,1,,,16.66666667,,30237,198.4323842,ourworldindata.org
39408,VGB,2020-04-29,0,6,0,1,,,16.66666667,,30237,198.4323842,ourworldindata.org
39407,VGB,2020-04-30,0,6,0,1,,,16.66666667,,30237,198.4323842,ourworldindata.org
39406,VGB,2020-05-01,0,6,0,1,,,16.66666667,,30237,198.4323842,ourworldindata.org
39405,VGB,2020-05-02,0,6,0,1,,,16.66666667,,30237,198.4323842,ourworldindata.org
39404,VGB,2020-05-03,0,6,0,1,,,16.66666667,,30237,198.4323842,ourworldindata.org
39403,VGB,2020-05-04,0,6,0,1,,,16.66666667,,30237,198.4323842,ourworldindata.org
39402,VGB,2020-05-05,1,7,0,1,,,14.28571429,,30237,231.5044482,ourworldindata.org
39401,VGB,2020-05-06,0,7,0,1,,,14.28571429,,30237,231.5044482,ourworldindata.org
39400,VGB,2020-05-07,0,7,0,1,,,14.28571429,,30237,231.5044482,ourworldindata.org
39399,VGB,2020-05-08,0,7,0,1,,,14.28571429,,30237,231.5044482,ourworldindata.org
39398,VGB,2020-05-09,0,7,0,1,,,14.28571429,,30237,231.5044482,ourworldindata.org
39397,VGB,2020-05-10,0,7,0,1,,,14.28571429,,30237,231.5044482,ourworldindata.org
39396,VGB,2020-05-11,0,7,0,1,,,14.28571429,,30237,231.5044482,ourworldindata.org
39395,VGB,2020-05-12,0,7,0,1,,,14.28571429,,30237,231.5044482,ourworldindata.org
39394,VGB,2020-05-13,0,7,0,1,,,14.28571429,,30237,231.5044482,ourworldindata.org
39393,VGB,2020-05-14,0,7,0,1,,,14.28571429,,30237,231.5044482,ourworldindata.org
39392,VGB,2020-05-15,1,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39391,VGB,2020-05-16,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39390,VGB,2020-05-17,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39389,VGB,2020-05-18,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39388,VGB,2020-05-19,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39387,VGB,2020-05-20,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39386,VGB,2020-05-21,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39385,VGB,2020-05-22,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39384,VGB,2020-05-23,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39383,VGB,2020-05-24,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39382,VGB,2020-05-25,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39381,VGB,2020-05-26,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39380,VGB,2020-05-27,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39379,VGB,2020-05-28,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39378,VGB,2020-05-29,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39377,VGB,2020-05-30,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39376,VGB,2020-05-31,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39375,VGB,2020-06-01,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39374,VGB,2020-06-02,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39373,VGB,2020-06-03,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39372,VGB,2020-06-04,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39371,VGB,2020-06-05,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39370,VGB,2020-06-06,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39369,VGB,2020-06-07,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39368,VGB,2020-06-08,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39367,VGB,2020-06-09,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39366,VGB,2020-06-10,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39365,VGB,2020-06-11,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39364,VGB,2020-06-12,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39363,VGB,2020-06-13,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39362,VGB,2020-06-14,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39361,VGB,2020-06-15,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39360,VGB,2020-06-16,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39359,VGB,2020-06-17,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39358,VGB,2020-06-18,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39357,VGB,2020-06-19,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39356,VGB,2020-06-20,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39355,VGB,2020-06-21,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39354,VGB,2020-06-22,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39353,VGB,2020-06-23,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39352,VGB,2020-06-24,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39351,VGB,2020-06-25,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39350,VGB,2020-06-26,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39349,VGB,2020-06-27,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39348,VGB,2020-06-28,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39347,VGB,2020-06-29,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39346,VGB,2020-06-30,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39345,VGB,2020-07-01,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39344,VGB,2020-07-02,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39343,VGB,2020-07-03,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39342,VGB,2020-07-04,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39341,VGB,2020-07-05,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39340,VGB,2020-07-06,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39339,VGB,2020-07-07,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39338,VGB,2020-07-08,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39337,VGB,2020-07-09,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39336,VGB,2020-07-10,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39335,VGB,2020-07-11,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39334,VGB,2020-07-12,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39333,VGB,2020-07-13,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39332,VGB,2020-07-14,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39331,VGB,2020-07-15,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39330,VGB,2020-07-16,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39329,VGB,2020-07-17,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39328,VGB,2020-07-18,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39327,VGB,2020-07-19,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39326,VGB,2020-07-20,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39325,VGB,2020-07-21,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39324,VGB,2020-07-22,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39323,VGB,2020-07-23,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39322,VGB,2020-07-24,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39321,VGB,2020-07-25,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39320,VGB,2020-07-26,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39319,VGB,2020-07-27,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39318,VGB,2020-07-28,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39317,VGB,2020-07-29,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39316,VGB,2020-07-30,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39315,VGB,2020-07-31,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39314,VGB,2020-08-01,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39313,VGB,2020-08-02,0,8,0,1,,,12.5,,30237,264.5765122,ourworldindata.org
39312,VGB,2020-08-03,1,9,0,1,,,11.11111111,,30237,297.6485762,ourworldindata.org
39311,VGB,2020-08-04,0,9,0,1,,,11.11111111,,30237,297.6485762,ourworldindata.org
39310,VGB,2020-08-05,0,9,0,1,,,11.11111111,,30237,297.6485762,ourworldindata.org
39309,VGB,2020-08-06,0,9,0,1,,,11.11111111,,30237,297.6485762,ourworldindata.org
39308,VGB,2020-08-07,0,9,0,1,,,11.11111111,,30237,297.6485762,ourworldindata.org
39307,VGB,2020-08-08,0,9,0,1,,,11.11111111,,30237,297.6485762,ourworldindata.org
39306,VGB,2020-08-09,0,9,0,1,,,11.11111111,,30237,297.6485762,ourworldindata.org
39305,VGB,2020-08-10,0,9,0,1,,,11.11111111,,30237,297.6485762,ourworldindata.org
39304,VGB,2020-08-11,0,9,0,1,,,11.11111111,,30237,297.6485762,ourworldindata.org
39303,VGB,2020-08-12,0,9,0,1,,,11.11111111,,30237,297.6485762,ourworldindata.org
39302,VGB,2020-08-13,0,9,0,1,,,11.11111111,,30237,297.6485762,ourworldindata.org
39301,VGB,2020-08-14,0,9,0,1,,,11.11111111,,30237,297.6485762,ourworldindata.org
39300,VGB,2020-08-15,0,9,0,1,,,11.11111111,,30237,297.6485762,ourworldindata.org
39299,VGB,2020-08-16,0,9,0,1,,,11.11111111,,30237,297.6485762,ourworldindata.org
39298,VGB,2020-08-17,0,9,0,1,,,11.11111111,,30237,297.6485762,ourworldindata.org
39297,VGB,2020-08-18,0,9,0,1,,,11.11111111,,30237,297.6485762,ourworldindata.org
39296,VGB,2020-08-19,2,11,0,1,,,9.090909091,,30237,363.7927043,ourworldindata.org
39295,VGB,2020-08-20,0,11,0,1,,,9.090909091,,30237,363.7927043,ourworldindata.org
39294,VGB,2020-08-21,1,12,0,1,,,8.333333333,,30237,396.8647683,ourworldindata.org
39293,VGB,2020-08-22,9,21,0,1,,,4.761904762,,30237,694.5133446,ourworldindata.org
39292,VGB,2020-08-23,0,21,0,1,,,4.761904762,,30237,694.5133446,ourworldindata.org
39291,VGB,2020-08-24,0,21,0,1,,,4.761904762,,30237,694.5133446,ourworldindata.org
39290,VGB,2020-08-25,5,26,0,1,,,3.846153846,,30237,859.8736647,ourworldindata.org
39289,VGB,2020-08-26,0,26,0,1,,,3.846153846,,30237,859.8736647,ourworldindata.org
39288,VGB,2020-08-27,0,26,0,1,,,3.846153846,,30237,859.8736647,ourworldindata.org
39287,VGB,2020-08-28,0,26,0,1,,,3.846153846,,30237,859.8736647,ourworldindata.org
39286,VGB,2020-08-29,9,35,0,1,,,2.857142857,,30237,1157.522241,ourworldindata.org
39285,VGB,2020-08-30,0,35,0,1,,,2.857142857,,30237,1157.522241,ourworldindata.org
39284,VGB,2020-08-31,2,37,0,1,,,2.702702703,,30237,1223.666369,ourworldindata.org
39602,VIR,2020-03-24,17,17,0,0,,,0,,104423,162.7993833,ourworldindata.org
